sample_id,layer,entropy,n_img
chartqa_train_0119,16,0.8956396579742432,1566
chartqa_train_0119,17,0.9058135151863098,1566
chartqa_train_0119,18,0.8923782706260681,1566
chartqa_train_0119,19,0.8530494570732117,1566
chartqa_train_0119,20,0.8797750473022461,1566
chartqa_train_0119,21,0.8733521103858948,1566
chartqa_train_0119,22,0.8680151700973511,1566
chartqa_train_0119,23,0.8566635251045227,1566
chartqa_train_0119,24,0.8806401491165161,1566
chartqa_train_0119,25,0.8887706995010376,1566
chartqa_train_0119,26,0.8435686230659485,1566
chartqa_train_0119,27,0.8637257218360901,1566
chartqa_train_0121,0,0.928971529006958,1161
chartqa_train_0121,1,0.9116207957267761,1161
chartqa_train_0121,2,0.9460449814796448,1161
chartqa_train_0121,3,0.9454509615898132,1161
chartqa_train_0121,4,0.8788551688194275,1161
chartqa_train_0121,5,0.8762290477752686,1161
chartqa_train_0121,6,0.9020508527755737,1161
chartqa_train_0121,7,0.9032119512557983,1161
chartqa_train_0121,8,0.7927589416503906,1161
chartqa_train_0121,9,0.846182107925415,1161
chartqa_train_0121,10,0.9100469946861267,1161
chartqa_train_0121,11,0.8371951580047607,1161
chartqa_train_0121,12,0.8702451586723328,1161
chartqa_train_0121,13,0.8670312166213989,1161
chartqa_train_0121,14,0.7536541223526001,1161
chartqa_train_0121,15,0.8494272828102112,1161
chartqa_train_0121,16,0.8091580867767334,1161
chartqa_train_0121,17,0.8295451998710632,1161
chartqa_train_0121,18,0.8432084918022156,1161
chartqa_train_0121,19,0.7385349869728088,1161
chartqa_train_0121,20,0.7446550726890564,1161
chartqa_train_0121,21,0.8259766101837158,1161
chartqa_train_0121,22,0.6941514015197754,1161
chartqa_train_0121,23,0.7915807366371155,1161
chartqa_train_0121,24,0.883491039276123,1161
chartqa_train_0121,25,0.8802515864372253,1161
chartqa_train_0121,26,0.866051971912384,1161
chartqa_train_0121,27,0.9013517498970032,1161
chartqa_train_0125,0,0.9310293793678284,1377
chartqa_train_0125,1,0.910112738609314,1377
chartqa_train_0125,2,0.9224292039871216,1377
chartqa_train_0125,3,0.9221166968345642,1377
chartqa_train_0125,4,0.8822743892669678,1377
chartqa_train_0125,5,0.9001429677009583,1377
chartqa_train_0125,6,0.912796139717102,1377
chartqa_train_0125,7,0.9191102385520935,1377
chartqa_train_0125,8,0.8810217380523682,1377
chartqa_train_0125,9,0.8885546326637268,1377
chartqa_train_0125,10,0.9354897737503052,1377
chartqa_train_0125,11,0.8869388699531555,1377
chartqa_train_0125,12,0.9068688154220581,1377
chartqa_train_0125,13,0.9210057258605957,1377
chartqa_train_0125,14,0.8025766611099243,1377
chartqa_train_0125,15,0.799075186252594,1377
chartqa_train_0125,16,0.8173816204071045,1377
chartqa_train_0125,17,0.8550381064414978,1377
chartqa_train_0125,18,0.8810853958129883,1377
chartqa_train_0125,19,0.8271304965019226,1377
chartqa_train_0125,20,0.8422330021858215,1377
chartqa_train_0125,21,0.8216365575790405,1377
chartqa_train_0125,22,0.7436460852622986,1377
chartqa_train_0125,23,0.7944871187210083,1377
chartqa_train_0125,24,0.9042688608169556,1377
chartqa_train_0125,25,0.8811882734298706,1377
chartqa_train_0125,26,0.8655665516853333,1377
chartqa_train_0125,27,0.8976172804832458,1377
chartqa_train_0126,0,0.9184737205505371,1431
chartqa_train_0126,1,0.9197817444801331,1431
chartqa_train_0126,2,0.8932587504386902,1431
chartqa_train_0126,3,0.9121919274330139,1431
chartqa_train_0126,4,0.9161447882652283,1431
chartqa_train_0126,5,0.930273175239563,1431
chartqa_train_0126,6,0.9035826325416565,1431
chartqa_train_0126,7,0.9052400588989258,1431
chartqa_train_0126,8,0.9012728333473206,1431
chartqa_train_0126,9,0.8174021244049072,1431
chartqa_train_0126,10,0.9001536965370178,1431
chartqa_train_0126,11,0.8886260986328125,1431
chartqa_train_0126,12,0.9039156436920166,1431
chartqa_train_0126,13,0.8735085129737854,1431
chartqa_train_0126,14,0.8959868550300598,1431
chartqa_train_0126,15,0.9126314520835876,1431
chartqa_train_0126,16,0.8857043981552124,1431
chartqa_train_0126,17,0.9180765151977539,1431
chartqa_train_0126,18,0.8924568891525269,1431
chartqa_train_0126,19,0.8610594272613525,1431
chartqa_train_0126,20,0.9089993238449097,1431
chartqa_train_0126,21,0.886576771736145,1431
chartqa_train_0126,22,0.8597592115402222,1431
chartqa_train_0126,23,0.8835412263870239,1431
chartqa_train_0126,24,0.8658885955810547,1431
chartqa_train_0126,25,0.8984396457672119,1431
chartqa_train_0126,26,0.8107649683952332,1431
chartqa_train_0126,27,,1431
chartqa_train_0127,0,0.9340100288391113,1431
chartqa_train_0127,1,0.9160259366035461,1431
chartqa_train_0127,2,0.9164146780967712,1431
chartqa_train_0127,3,0.9178031086921692,1431
chartqa_train_0127,4,0.8987491130828857,1431
chartqa_train_0127,5,0.9079840183258057,1431
chartqa_train_0127,6,0.9320554733276367,1431
chartqa_train_0127,7,0.9121930599212646,1431
chartqa_train_0127,8,0.8902809619903564,1431
chartqa_train_0127,9,0.8903893828392029,1431
chartqa_train_0127,10,0.9179625511169434,1431
chartqa_train_0127,11,0.7955788969993591,1431
chartqa_train_0127,12,0.8734781742095947,1431
chartqa_train_0127,13,0.8457759022712708,1431
chartqa_train_0127,14,0.7397720217704773,1431
chartqa_train_0127,15,0.799988329410553,1431
chartqa_train_0127,16,0.7336429357528687,1431
chartqa_train_0127,17,0.719279944896698,1431
chartqa_train_0127,18,0.7751874923706055,1431
chartqa_train_0127,19,0.7242547273635864,1431
chartqa_train_0127,20,0.7575317025184631,1431
chartqa_train_0127,21,0.7103288173675537,1431
chartqa_train_0127,22,0.7019025683403015,1431
chartqa_train_0127,23,0.7259687185287476,1431
chartqa_train_0127,24,0.8770681619644165,1431
chartqa_train_0127,25,0.8533338904380798,1431
chartqa_train_0127,26,0.8393990397453308,1431
chartqa_train_0127,27,0.8591006398200989,1431
chartqa_train_0129,0,0.9222132563591003,1377
chartqa_train_0129,1,0.8988294005393982,1377
chartqa_train_0129,2,0.9090458750724792,1377
chartqa_train_0129,3,0.9069932699203491,1377
chartqa_train_0129,4,0.8576050996780396,1377
chartqa_train_0129,5,0.8931020498275757,1377
chartqa_train_0129,6,0.9266149997711182,1377
chartqa_train_0129,7,0.8964715600013733,1377
chartqa_train_0129,8,0.7949447631835938,1377
chartqa_train_0129,9,0.8662396669387817,1377
chartqa_train_0129,10,0.9191985726356506,1377
chartqa_train_0129,11,0.8154876828193665,1377
chartqa_train_0129,12,0.861104428768158,1377
chartqa_train_0129,13,0.8679196834564209,1377
chartqa_train_0129,14,0.7281178832054138,1377
chartqa_train_0129,15,0.8206653594970703,1377
chartqa_train_0129,16,0.7851826548576355,1377
chartqa_train_0129,17,0.823230504989624,1377
chartqa_train_0129,18,0.7960253357887268,1377
chartqa_train_0129,19,0.8035943508148193,1377
chartqa_train_0129,20,0.8224595189094543,1377
chartqa_train_0129,21,0.7256952524185181,1377
chartqa_train_0129,22,0.7287245392799377,1377
chartqa_train_0129,23,0.7635748386383057,1377
chartqa_train_0129,24,0.870171070098877,1377
chartqa_train_0129,25,0.8410614728927612,1377
chartqa_train_0129,26,0.8608619570732117,1377
chartqa_train_0129,27,0.869068443775177,1377
chartqa_train_0130,0,0.9006362557411194,1566
chartqa_train_0130,1,0.9010322093963623,1566
chartqa_train_0130,2,0.9303911924362183,1566
chartqa_train_0130,3,0.9176554679870605,1566
chartqa_train_0130,4,0.8593607544898987,1566
chartqa_train_0130,5,0.9187147617340088,1566
chartqa_train_0130,6,0.8864961266517639,1566
chartqa_train_0130,7,0.9023871421813965,1566
chartqa_train_0130,8,0.8738247752189636,1566
chartqa_train_0130,9,0.8741605281829834,1566
chartqa_train_0130,10,0.9006883502006531,1566
chartqa_train_0130,11,0.9173589944839478,1566
chartqa_train_0130,12,0.9250333309173584,1566
chartqa_train_0130,13,0.9399610757827759,1566
chartqa_train_0130,14,0.8811579346656799,1566
chartqa_train_0130,15,0.8392075896263123,1566
chartqa_train_0130,16,0.7988967895507812,1566
chartqa_train_0130,17,0.8539309501647949,1566
chartqa_train_0130,18,0.9057583808898926,1566
chartqa_train_0130,19,0.7675162553787231,1566
chartqa_train_0130,20,0.8528804779052734,1566
chartqa_train_0130,21,0.7997962236404419,1566
chartqa_train_0130,22,0.7009790539741516,1566
chartqa_train_0130,23,0.7519456148147583,1566
chartqa_train_0130,24,0.8079214692115784,1566
chartqa_train_0130,25,0.7573671340942383,1566
chartqa_train_0130,26,0.8246111869812012,1566
chartqa_train_0130,27,,1566
chartqa_train_0131,0,0.9052932858467102,1566
chartqa_train_0131,1,0.9091005325317383,1566
chartqa_train_0131,2,0.9182848930358887,1566
chartqa_train_0131,3,0.9202765822410583,1566
chartqa_train_0131,4,0.8618316650390625,1566
chartqa_train_0131,5,0.9035175442695618,1566
chartqa_train_0131,6,0.8566317558288574,1566
chartqa_train_0131,7,0.8562843203544617,1566
chartqa_train_0131,8,0.8826854825019836,1566
chartqa_train_0131,9,0.8249715566635132,1566
chartqa_train_0131,10,0.8884851336479187,1566
chartqa_train_0131,11,0.8706825375556946,1566
chartqa_train_0131,12,0.8294441103935242,1566
chartqa_train_0131,13,0.8295349478721619,1566
chartqa_train_0131,14,0.849696695804596,1566
chartqa_train_0131,15,0.8950767517089844,1566
chartqa_train_0131,16,0.868317723274231,1566
chartqa_train_0131,17,0.8789998292922974,1566
chartqa_train_0131,18,0.8751581311225891,1566
chartqa_train_0131,19,0.8784091472625732,1566
chartqa_train_0131,20,0.8798412084579468,1566
chartqa_train_0131,21,0.8730267882347107,1566
chartqa_train_0131,22,0.8557782769203186,1566
chartqa_train_0131,23,0.8626462817192078,1566
chartqa_train_0131,24,0.9081441760063171,1566
chartqa_train_0131,25,0.9000974297523499,1566
chartqa_train_0131,26,0.8820314407348633,1566
chartqa_train_0131,27,0.8900256156921387,1566
chartqa_train_0134,0,0.9243300557136536,1737
chartqa_train_0134,1,0.9154636263847351,1737
chartqa_train_0134,2,0.9329892992973328,1737
chartqa_train_0134,3,0.9321516156196594,1737
chartqa_train_0134,4,0.830548882484436,1737
chartqa_train_0134,5,0.8632235527038574,1737
chartqa_train_0134,6,0.8602636456489563,1737
chartqa_train_0134,7,0.8417056798934937,1737
chartqa_train_0134,8,0.857196033000946,1737
chartqa_train_0134,9,0.7733948826789856,1737
chartqa_train_0134,10,0.8584485650062561,1737
chartqa_train_0134,11,0.8114204406738281,1737
chartqa_train_0134,12,0.841320812702179,1737
chartqa_train_0134,13,0.852432370185852,1737
chartqa_train_0134,14,0.7804558873176575,1737
chartqa_train_0134,15,0.8616043329238892,1737
chartqa_train_0134,16,0.8310648798942566,1737
chartqa_train_0134,17,0.848098874092102,1737
chartqa_train_0134,18,0.8683982491493225,1737
chartqa_train_0134,19,0.8301662802696228,1737
chartqa_train_0134,20,0.833000898361206,1737
chartqa_train_0134,21,0.8660721182823181,1737
chartqa_train_0134,22,0.844825267791748,1737
chartqa_train_0134,23,0.843593955039978,1737
chartqa_train_0134,24,0.8847140669822693,1737
chartqa_train_0134,25,0.8632485270500183,1737
chartqa_train_0134,26,0.8457114100456238,1737
chartqa_train_0134,27,0.8681002855300903,1737
chartqa_train_0135,0,0.9371398687362671,1737
chartqa_train_0135,1,0.9179786443710327,1737
chartqa_train_0135,2,0.936429500579834,1737
chartqa_train_0135,3,0.9460211992263794,1737
chartqa_train_0135,4,0.8942981362342834,1737
chartqa_train_0135,5,0.9169826507568359,1737
chartqa_train_0135,6,0.9061338901519775,1737
chartqa_train_0135,7,0.854171872138977,1737
chartqa_train_0135,8,0.8526180982589722,1737
chartqa_train_0135,9,0.7116827964782715,1737
chartqa_train_0135,10,0.8976072669029236,1737
chartqa_train_0135,11,0.872887372970581,1737
chartqa_train_0135,12,0.8697904348373413,1737
chartqa_train_0135,13,0.8354904055595398,1737
chartqa_train_0135,14,0.819845974445343,1737
chartqa_train_0135,15,0.8489359021186829,1737
chartqa_train_0135,16,0.8518017530441284,1737
chartqa_train_0135,17,0.8933550715446472,1737
chartqa_train_0135,18,0.8982881903648376,1737
chartqa_train_0135,19,0.8334194421768188,1737
chartqa_train_0135,20,0.8640798330307007,1737
chartqa_train_0135,21,0.7839897274971008,1737
chartqa_train_0135,22,0.8164715766906738,1737
chartqa_train_0135,23,0.8213863372802734,1737
chartqa_train_0135,24,0.8881313800811768,1737
chartqa_train_0135,25,0.906856894493103,1737
chartqa_train_0135,26,0.8724581599235535,1737
chartqa_train_0135,27,0.8750397562980652,1737
chartqa_train_0136,0,0.9096954464912415,1377
chartqa_train_0136,1,0.9025908708572388,1377
chartqa_train_0136,2,0.8810138702392578,1377
chartqa_train_0136,3,0.89510577917099,1377
chartqa_train_0136,4,0.8716812133789062,1377
chartqa_train_0136,5,0.8923817873001099,1377
chartqa_train_0136,6,0.8818743228912354,1377
chartqa_train_0136,7,0.8815304636955261,1377
chartqa_train_0136,8,0.8844631910324097,1377
chartqa_train_0136,9,0.7927494645118713,1377
chartqa_train_0136,10,0.8825615644454956,1377
chartqa_train_0136,11,0.8168818950653076,1377
chartqa_train_0136,12,0.8752725124359131,1377
chartqa_train_0136,13,0.8407326936721802,1377
chartqa_train_0136,14,0.8306710124015808,1377
chartqa_train_0136,15,0.9097338914871216,1377
chartqa_train_0136,16,0.867732584476471,1377
chartqa_train_0136,17,0.9075770974159241,1377
chartqa_train_0136,18,0.8955398797988892,1377
chartqa_train_0136,19,0.8654651045799255,1377
chartqa_train_0136,20,0.8913604617118835,1377
chartqa_train_0136,21,0.8857079148292542,1377
chartqa_train_0136,22,0.8791999816894531,1377
chartqa_train_0136,23,0.8642334938049316,1377
chartqa_train_0136,24,0.8876428008079529,1377
chartqa_train_0136,25,0.8655507564544678,1377
chartqa_train_0136,26,0.8484920263290405,1377
chartqa_train_0136,27,0.8693975806236267,1377
chartqa_train_0137,0,0.9096513986587524,1377
chartqa_train_0137,1,0.9001184701919556,1377
chartqa_train_0137,2,0.886178731918335,1377
chartqa_train_0137,3,0.899662435054779,1377
chartqa_train_0137,4,0.8873414397239685,1377
chartqa_train_0137,5,0.8822461366653442,1377
chartqa_train_0137,6,0.8845773935317993,1377
chartqa_train_0137,7,0.8345372080802917,1377
chartqa_train_0137,8,0.8743516802787781,1377
chartqa_train_0137,9,0.7916224002838135,1377
chartqa_train_0137,10,0.8740168809890747,1377
chartqa_train_0137,11,0.8224804997444153,1377
chartqa_train_0137,12,0.8613700866699219,1377
chartqa_train_0137,13,0.8199622631072998,1377
chartqa_train_0137,14,0.8376626372337341,1377
chartqa_train_0137,15,0.8946294188499451,1377
chartqa_train_0137,16,0.8679507374763489,1377
chartqa_train_0137,17,0.9044765830039978,1377
chartqa_train_0137,18,0.8780831694602966,1377
chartqa_train_0137,19,0.8141754269599915,1377
chartqa_train_0137,20,0.9029525518417358,1377
chartqa_train_0137,21,0.827460765838623,1377
chartqa_train_0137,22,0.8654965758323669,1377
chartqa_train_0137,23,0.8422454595565796,1377
chartqa_train_0137,24,0.8671576380729675,1377
chartqa_train_0137,25,0.8840429186820984,1377
chartqa_train_0137,26,0.8371127843856812,1377
chartqa_train_0137,27,0.858660876750946,1377
chartqa_train_0139,0,0.9098329544067383,1431
chartqa_train_0139,1,0.9025084376335144,1431
chartqa_train_0139,2,0.8975726962089539,1431
chartqa_train_0139,3,0.9108980894088745,1431
chartqa_train_0139,4,0.8700674772262573,1431
chartqa_train_0139,5,0.8989323973655701,1431
chartqa_train_0139,6,0.8914321064949036,1431
chartqa_train_0139,7,0.8732954263687134,1431
chartqa_train_0139,8,0.8844037652015686,1431
chartqa_train_0139,9,0.8223336935043335,1431
chartqa_train_0139,10,0.8795782923698425,1431
chartqa_train_0139,11,0.8816789388656616,1431
chartqa_train_0139,12,0.8495323657989502,1431
chartqa_train_0139,13,0.8692275285720825,1431
chartqa_train_0139,14,0.8156052231788635,1431
chartqa_train_0139,15,0.9034327864646912,1431
chartqa_train_0139,16,0.8725519180297852,1431
chartqa_train_0139,17,0.8951454758644104,1431
chartqa_train_0139,18,0.8836494088172913,1431
chartqa_train_0139,19,0.847226619720459,1431
chartqa_train_0139,20,0.899761438369751,1431
chartqa_train_0139,21,0.8611874580383301,1431
chartqa_train_0139,22,0.8717150092124939,1431
chartqa_train_0139,23,0.875722348690033,1431
chartqa_train_0139,24,0.8880917429924011,1431
chartqa_train_0139,25,0.8921958804130554,1431
chartqa_train_0139,26,0.848739504814148,1431
chartqa_train_0139,27,0.8751775622367859,1431
chartqa_train_0142,0,0.8943055272102356,1674
chartqa_train_0142,1,0.8949704766273499,1674
chartqa_train_0142,2,0.9278100728988647,1674
chartqa_train_0142,3,0.9262856841087341,1674
chartqa_train_0142,4,0.782926619052887,1674
chartqa_train_0142,5,0.8846811652183533,1674
chartqa_train_0142,6,0.917661726474762,1674
chartqa_train_0142,7,0.8825154900550842,1674
chartqa_train_0142,8,0.7458418607711792,1674
chartqa_train_0142,9,0.8764612674713135,1674
chartqa_train_0142,10,0.9061376452445984,1674
chartqa_train_0142,11,0.8490554690361023,1674
chartqa_train_0142,12,0.8784745931625366,1674
chartqa_train_0142,13,0.866155207157135,1674
chartqa_train_0142,14,0.7657351493835449,1674
chartqa_train_0142,15,0.7542346119880676,1674
chartqa_train_0142,16,0.8058333992958069,1674
chartqa_train_0142,17,0.8364465236663818,1674
chartqa_train_0142,18,0.8724773526191711,1674
chartqa_train_0142,19,0.8230227828025818,1674
chartqa_train_0142,20,0.8248986005783081,1674
chartqa_train_0142,21,0.814400851726532,1674
chartqa_train_0142,22,0.7178963422775269,1674
chartqa_train_0142,23,0.7738507390022278,1674
chartqa_train_0142,24,0.8561950922012329,1674
chartqa_train_0142,25,0.7561657428741455,1674
chartqa_train_0142,26,0.795728862285614,1674
chartqa_train_0142,27,0.8699455261230469,1674
chartqa_train_0146,0,0.8952555060386658,1849
chartqa_train_0146,1,0.8905524015426636,1849
chartqa_train_0146,2,0.9358665347099304,1849
chartqa_train_0146,3,0.9307647347450256,1849
chartqa_train_0146,4,0.8752505779266357,1849
chartqa_train_0146,5,0.876451313495636,1849
chartqa_train_0146,6,0.9026099443435669,1849
chartqa_train_0146,7,0.910027801990509,1849
chartqa_train_0146,8,0.8179722428321838,1849
chartqa_train_0146,9,0.8630063533782959,1849
chartqa_train_0146,10,0.8882544040679932,1849
chartqa_train_0146,11,0.8612421154975891,1849
chartqa_train_0146,12,0.8864497542381287,1849
chartqa_train_0146,13,0.9066675901412964,1849
chartqa_train_0146,14,0.7922006249427795,1849
chartqa_train_0146,15,0.7890509366989136,1849
chartqa_train_0146,16,0.7961533069610596,1849
chartqa_train_0146,17,0.7994727492332458,1849
chartqa_train_0146,18,0.8414075970649719,1849
chartqa_train_0146,19,0.7702746987342834,1849
chartqa_train_0146,20,0.8145291209220886,1849
chartqa_train_0146,21,0.8071516156196594,1849
chartqa_train_0146,22,0.6509051322937012,1849
chartqa_train_0146,23,0.7516294717788696,1849
chartqa_train_0146,24,0.8504712581634521,1849
chartqa_train_0146,25,0.8519806861877441,1849
chartqa_train_0146,26,0.8672558069229126,1849
chartqa_train_0146,27,,1849
chartqa_train_0150,0,0.9075606465339661,1620
chartqa_train_0150,1,0.9018948078155518,1620
chartqa_train_0150,2,0.9376876950263977,1620
chartqa_train_0150,3,0.9306696057319641,1620
chartqa_train_0150,4,0.8391631841659546,1620
chartqa_train_0150,5,0.9011404514312744,1620
chartqa_train_0150,6,0.920203447341919,1620
chartqa_train_0150,7,0.908955454826355,1620
chartqa_train_0150,8,0.8333830833435059,1620
chartqa_train_0150,9,0.8594743609428406,1620
chartqa_train_0150,10,0.923658549785614,1620
chartqa_train_0150,11,0.8885376453399658,1620
chartqa_train_0150,12,0.9007000923156738,1620
chartqa_train_0150,13,0.9093140363693237,1620
chartqa_train_0150,14,0.7499744892120361,1620
chartqa_train_0150,15,0.7335023283958435,1620
chartqa_train_0150,16,0.7189550995826721,1620
chartqa_train_0150,17,0.7929701209068298,1620
chartqa_train_0150,18,0.8129412531852722,1620
chartqa_train_0150,19,0.6700776815414429,1620
chartqa_train_0150,20,0.7877473831176758,1620
chartqa_train_0150,21,0.8073095083236694,1620
chartqa_train_0150,22,0.835649311542511,1620
chartqa_train_0150,23,0.8442501425743103,1620
chartqa_train_0150,24,0.8774083852767944,1620
chartqa_train_0150,25,0.8738285303115845,1620
chartqa_train_0150,26,0.8147079944610596,1620
chartqa_train_0150,27,,1620
chartqa_train_0153,0,0.909399151802063,1674
chartqa_train_0153,1,0.8962960839271545,1674
chartqa_train_0153,2,0.9227827787399292,1674
chartqa_train_0153,3,0.9230489730834961,1674
chartqa_train_0153,4,0.8944141268730164,1674
chartqa_train_0153,5,0.8806707262992859,1674
chartqa_train_0153,6,0.9228793382644653,1674
chartqa_train_0153,7,0.8951974511146545,1674
chartqa_train_0153,8,0.817093014717102,1674
chartqa_train_0153,9,0.8609905242919922,1674
chartqa_train_0153,10,0.9158795475959778,1674
chartqa_train_0153,11,0.8641654253005981,1674
chartqa_train_0153,12,0.8954060077667236,1674
chartqa_train_0153,13,0.8616127967834473,1674
chartqa_train_0153,14,0.8543859124183655,1674
chartqa_train_0153,15,0.913785457611084,1674
chartqa_train_0153,16,0.8202527165412903,1674
chartqa_train_0153,17,0.8411569595336914,1674
chartqa_train_0153,18,0.8313497304916382,1674
chartqa_train_0153,19,0.7943462133407593,1674
chartqa_train_0153,20,0.8667514324188232,1674
chartqa_train_0153,21,0.833802342414856,1674
chartqa_train_0153,22,0.8293518424034119,1674
chartqa_train_0153,23,0.8543071746826172,1674
chartqa_train_0153,24,0.8967289328575134,1674
chartqa_train_0153,25,0.8951907753944397,1674
chartqa_train_0153,26,0.8763046264648438,1674
chartqa_train_0153,27,0.8983924388885498,1674
chartqa_train_0157,0,0.9165574908256531,1566
chartqa_train_0157,1,0.9117153286933899,1566
chartqa_train_0157,2,0.923563539981842,1566
chartqa_train_0157,3,0.9340835213661194,1566
chartqa_train_0157,4,0.8303512930870056,1566
chartqa_train_0157,5,0.8941141963005066,1566
chartqa_train_0157,6,0.924198567867279,1566
chartqa_train_0157,7,0.8741372227668762,1566
chartqa_train_0157,8,0.876361072063446,1566
chartqa_train_0157,9,0.8792093992233276,1566
chartqa_train_0157,10,0.9299009442329407,1566
chartqa_train_0157,11,0.8706833124160767,1566
chartqa_train_0157,12,0.8795520067214966,1566
chartqa_train_0157,13,0.8909316062927246,1566
chartqa_train_0157,14,0.7843039631843567,1566
chartqa_train_0157,15,0.8556132912635803,1566
chartqa_train_0157,16,0.8425091505050659,1566
chartqa_train_0157,17,0.8602401614189148,1566
chartqa_train_0157,18,0.8392125368118286,1566
chartqa_train_0157,19,0.8324320316314697,1566
chartqa_train_0157,20,0.8180868029594421,1566
chartqa_train_0157,21,0.8239513039588928,1566
chartqa_train_0157,22,0.7851353287696838,1566
chartqa_train_0157,23,0.8623889684677124,1566
chartqa_train_0157,24,0.8961921334266663,1566
chartqa_train_0157,25,0.8491256237030029,1566
chartqa_train_0157,26,0.8633794784545898,1566
chartqa_train_0157,27,0.8915315270423889,1566
chartqa_train_0160,0,0.9055278897285461,2185
chartqa_train_0160,1,0.9189618229866028,2185
chartqa_train_0160,2,0.9388089776039124,2185
chartqa_train_0160,3,0.9402837157249451,2185
chartqa_train_0160,4,0.9186489582061768,2185
chartqa_train_0160,5,0.9307495951652527,2185
chartqa_train_0160,6,0.914447009563446,2185
chartqa_train_0160,7,0.9070756435394287,2185
chartqa_train_0160,8,0.914216935634613,2185
chartqa_train_0160,9,0.8246700167655945,2185
chartqa_train_0160,10,0.9048826098442078,2185
chartqa_train_0160,11,0.9048434495925903,2185
chartqa_train_0160,12,0.9226304292678833,2185
chartqa_train_0160,13,0.8955145478248596,2185
chartqa_train_0160,14,0.9165395498275757,2185
chartqa_train_0160,15,0.9382916688919067,2185
chartqa_train_0160,16,0.8979327082633972,2185
chartqa_train_0160,17,0.9223230481147766,2185
chartqa_train_0160,18,0.9265643358230591,2185
chartqa_train_0160,19,0.8461025357246399,2185
chartqa_train_0160,20,0.9026911854743958,2185
chartqa_train_0160,21,0.8422431945800781,2185
chartqa_train_0160,22,0.758920431137085,2185
chartqa_train_0160,23,0.8627766370773315,2185
chartqa_train_0160,24,0.8478771448135376,2185
chartqa_train_0160,25,0.8802094459533691,2185
chartqa_train_0160,26,0.8661563396453857,2185
chartqa_train_0160,27,,2185
chartqa_train_0164,0,0.915936291217804,1681
chartqa_train_0164,1,0.9090593457221985,1681
chartqa_train_0164,2,0.9490065574645996,1681
chartqa_train_0164,3,0.9458267688751221,1681
chartqa_train_0164,4,0.8765947222709656,1681
chartqa_train_0164,5,0.8907666206359863,1681
chartqa_train_0164,6,0.8893457651138306,1681
chartqa_train_0164,7,0.8976181149482727,1681
chartqa_train_0164,8,0.8742076754570007,1681
chartqa_train_0164,9,0.8305779099464417,1681
chartqa_train_0164,10,0.8853645324707031,1681
chartqa_train_0164,11,0.881269097328186,1681
chartqa_train_0164,12,0.8774212002754211,1681
chartqa_train_0164,13,0.8906574249267578,1681
chartqa_train_0164,14,0.8938241004943848,1681
chartqa_train_0164,15,0.9120994210243225,1681
chartqa_train_0164,16,0.8822755813598633,1681
chartqa_train_0164,17,0.9210907816886902,1681
chartqa_train_0164,18,0.9123184680938721,1681
chartqa_train_0164,19,0.8132736086845398,1681
chartqa_train_0164,20,0.8423690795898438,1681
chartqa_train_0164,21,0.8639680743217468,1681
chartqa_train_0164,22,0.6770927309989929,1681
chartqa_train_0164,23,0.8056368231773376,1681
chartqa_train_0164,24,0.7690585851669312,1681
chartqa_train_0164,25,0.8154972195625305,1681
chartqa_train_0164,26,0.8487928509712219,1681
chartqa_train_0164,27,0.8562519550323486,1681
chartqa_train_0165,0,0.9332236647605896,1681
chartqa_train_0165,1,0.9230549931526184,1681
chartqa_train_0165,2,0.9575769305229187,1681
chartqa_train_0165,3,0.950148344039917,1681
chartqa_train_0165,4,0.8880852460861206,1681
chartqa_train_0165,5,0.9011169672012329,1681
chartqa_train_0165,6,0.9249135255813599,1681
chartqa_train_0165,7,0.9117065668106079,1681
chartqa_train_0165,8,0.7766295075416565,1681
chartqa_train_0165,9,0.881837785243988,1681
chartqa_train_0165,10,0.9216870069503784,1681
chartqa_train_0165,11,0.8803160786628723,1681
chartqa_train_0165,12,0.8986389636993408,1681
chartqa_train_0165,13,0.8788348436355591,1681
chartqa_train_0165,14,0.7358570098876953,1681
chartqa_train_0165,15,0.7746620774269104,1681
chartqa_train_0165,16,0.7503073215484619,1681
chartqa_train_0165,17,0.7712001800537109,1681
chartqa_train_0165,18,0.847493052482605,1681
chartqa_train_0165,19,0.7403048872947693,1681
chartqa_train_0165,20,0.7210801839828491,1681
chartqa_train_0165,21,0.7577992677688599,1681
chartqa_train_0165,22,0.7325291633605957,1681
chartqa_train_0165,23,0.7133967876434326,1681
chartqa_train_0165,24,0.8551514148712158,1681
chartqa_train_0165,25,0.8257452845573425,1681
chartqa_train_0165,26,0.8271458745002747,1681
chartqa_train_0165,27,0.8584680557250977,1681
chartqa_train_0167,0,0.9172177314758301,1849
chartqa_train_0167,1,0.9095616340637207,1849
chartqa_train_0167,2,0.9407165050506592,1849
chartqa_train_0167,3,0.9504667520523071,1849
chartqa_train_0167,4,0.8865036368370056,1849
chartqa_train_0167,5,0.8992231488227844,1849
chartqa_train_0167,6,0.9078292846679688,1849
chartqa_train_0167,7,0.9045245051383972,1849
chartqa_train_0167,8,0.8142021298408508,1849
chartqa_train_0167,9,0.8687878847122192,1849
chartqa_train_0167,10,0.9175789952278137,1849
chartqa_train_0167,11,0.8963141441345215,1849
chartqa_train_0167,12,0.8950119018554688,1849
chartqa_train_0167,13,0.9138569235801697,1849
chartqa_train_0167,14,0.8627341389656067,1849
